,date,time,humidity,weather,temperature
27465,2015-11-19,21:00:00,35.0,sky is clear,298.681694334
27466,2015-11-19,22:00:00,30.0,sky is clear,299.43
27467,2015-11-19,23:00:00,39.0,sky is clear,296.62561993
27468,2015-11-20,00:00:00,43.0,sky is clear,297.16
27469,2015-11-20,01:00:00,48.0,sky is clear,294.823914918
27470,2015-11-20,02:00:00,55.0,sky is clear,291.99
27471,2015-11-20,03:00:00,63.0,sky is clear,290.772701255
27472,2015-11-20,04:00:00,72.0,sky is clear,289.44
27473,2015-11-20,05:00:00,72.0,sky is clear,288.01
27474,2015-11-20,06:00:00,81.0,mist,286.0
27475,2015-11-20,07:00:00,81.0,sky is clear,285.995080056
27476,2015-11-20,08:00:00,93.0,sky is clear,284.87
27477,2015-11-20,09:00:00,93.0,broken clouds,284.57
27478,2015-11-20,10:00:00,93.0,sky is clear,284.15
27479,2015-11-20,11:00:00,93.0,sky is clear,284.15
27480,2015-11-20,12:00:00,94.0,sky is clear,283.97194727
27481,2015-11-20,13:00:00,100.0,sky is clear,283.44
27482,2015-11-20,14:00:00,85.0,sky is clear,286.248480601
27483,2015-11-20,15:00:00,93.0,sky is clear,285.28
27484,2015-11-20,16:00:00,81.0,sky is clear,288.436799588
27485,2015-11-20,17:00:00,68.0,sky is clear,292.16
27486,2015-11-20,18:00:00,47.0,sky is clear,296.28
27487,2015-11-20,19:00:00,46.0,sky is clear,296.310978305
27488,2015-11-20,20:00:00,39.0,sky is clear,298.0
27489,2015-11-20,21:00:00,39.0,sky is clear,297.9997751
27490,2015-11-20,22:00:00,45.0,broken clouds,298.225621937
27491,2015-11-20,23:00:00,47.0,overcast clouds,297.44
27492,2015-11-21,00:00:00,54.0,scattered clouds,296.072708875
27493,2015-11-21,01:00:00,64.0,sky is clear,294.44
27494,2015-11-21,02:00:00,74.0,few clouds,293.108090909
27495,2015-11-21,03:00:00,72.0,sky is clear,292.0
27496,2015-11-21,04:00:00,82.0,scattered clouds,291.298935811
27497,2015-11-21,05:00:00,93.0,broken clouds,290.53
27498,2015-11-21,06:00:00,93.0,light rain,291.78
27499,2015-11-21,07:00:00,100.0,mist,291.65
27500,2015-11-21,08:00:00,99.0,light rain,291.611871099
27501,2015-11-21,09:00:00,100.0,overcast clouds,291.719801109
27502,2015-11-21,10:00:00,100.0,mist,291.79
27503,2015-11-21,11:00:00,98.0,light rain,291.03052044
27504,2015-11-21,12:00:00,100.0,fog,291.86
27505,2015-11-21,13:00:00,100.0,overcast clouds,292.206512371
27506,2015-11-21,14:00:00,100.0,light rain,292.57
27507,2015-11-21,15:00:00,81.0,broken clouds,290.206372002
27508,2015-11-21,16:00:00,62.0,scattered clouds,287.75
27509,2015-11-21,17:00:00,59.0,light rain,288.431215535
27510,2015-11-21,18:00:00,39.0,sky is clear,290.14
27511,2015-11-21,19:00:00,39.0,sky is clear,291.29
27512,2015-11-21,20:00:00,31.0,sky is clear,291.16
27513,2015-11-21,21:00:00,30.0,few clouds,290.914135816
27514,2015-11-21,22:00:00,26.0,broken clouds,289.86
27515,2015-11-21,23:00:00,30.0,light rain,287.066651356
27516,2015-11-22,00:00:00,30.0,scattered clouds,287.02
27517,2015-11-22,01:00:00,30.0,few clouds,285.79578125
27518,2015-11-22,02:00:00,32.0,sky is clear,284.27
27519,2015-11-22,03:00:00,41.0,sky is clear,282.819517045
27520,2015-11-22,04:00:00,52.0,sky is clear,281.17
27521,2015-11-22,05:00:00,64.0,sky is clear,279.28
27522,2015-11-22,06:00:00,63.0,sky is clear,279.270209989
27523,2015-11-22,07:00:00,59.0,sky is clear,277.78
27524,2015-11-22,08:00:00,64.0,sky is clear,277.52
27525,2015-11-22,09:00:00,64.0,sky is clear,277.387091262
27526,2015-11-22,10:00:00,64.0,sky is clear,277.04
27527,2015-11-22,11:00:00,62.0,sky is clear,276.331143584
27528,2015-11-22,12:00:00,69.0,sky is clear,275.54
27529,2015-11-22,13:00:00,57.0,sky is clear,274.923707113
27530,2015-11-22,14:00:00,45.0,sky is clear,274.28
27531,2015-11-22,15:00:00,46.0,sky is clear,277.023718197
27532,2015-11-22,16:00:00,48.0,sky is clear,279.89
27533,2015-11-22,17:00:00,49.0,sky is clear,282.026052076
27534,2015-11-22,18:00:00,36.0,sky is clear,283.52
27535,2015-11-22,19:00:00,30.0,sky is clear,286.15
27536,2015-11-22,20:00:00,31.0,sky is clear,286.194637232
27537,2015-11-22,21:00:00,28.0,sky is clear,286.73
27538,2015-11-22,22:00:00,28.0,sky is clear,287.166818182
27539,2015-11-22,23:00:00,28.0,sky is clear,287.66
27540,2015-11-23,00:00:00,34.0,sky is clear,285.695422047
27541,2015-11-23,01:00:00,43.0,sky is clear,283.3
27542,2015-11-23,02:00:00,47.0,sky is clear,280.120971589
27543,2015-11-23,03:00:00,59.0,sky is clear,279.89
27544,2015-11-23,04:00:00,64.0,sky is clear,277.953789315
27545,2015-11-23,05:00:00,71.0,sky is clear,275.74
27546,2015-11-23,06:00:00,80.0,sky is clear,274.02
27547,2015-11-23,07:00:00,76.0,sky is clear,271.364
27548,2015-11-23,08:00:00,75.0,sky is clear,271.366116433
27549,2015-11-23,09:00:00,76.0,sky is clear,271.364
27550,2015-11-23,10:00:00,76.0,sky is clear,271.364
27551,2015-11-23,11:00:00,75.0,sky is clear,271.068827402
27552,2015-11-23,12:00:00,70.0,sky is clear,273.43
27553,2015-11-23,13:00:00,80.0,sky is clear,273.173866171
27554,2015-11-23,14:00:00,92.0,sky is clear,272.9
27555,2015-11-23,15:00:00,70.0,sky is clear,276.457195738
27556,2015-11-23,16:00:00,47.0,sky is clear,280.26
27557,2015-11-23,17:00:00,44.0,sky is clear,283.788338721
27558,2015-11-23,18:00:00,40.0,haze,285.3
27559,2015-11-23,19:00:00,34.0,sky is clear,288.87
27560,2015-11-23,20:00:00,33.0,sky is clear,288.959898499
27561,2015-11-23,21:00:00,33.0,sky is clear,289.41
27562,2015-11-23,22:00:00,28.0,sky is clear,289.752886385
27563,2015-11-23,23:00:00,23.0,sky is clear,290.14
27564,2015-11-24,00:00:00,27.0,sky is clear,288.184185409
27565,2015-11-24,01:00:00,32.0,sky is clear,285.87
27566,2015-11-24,02:00:00,39.0,scattered clouds,284.392084112
27567,2015-11-24,03:00:00,40.0,haze,284.0
27568,2015-11-24,04:00:00,51.0,sky is clear,283.662280946
27569,2015-11-24,05:00:00,65.0,sky is clear,283.29
27570,2015-11-24,06:00:00,81.0,haze,283.01
27571,2015-11-24,07:00:00,87.0,sky is clear,282.41
27572,2015-11-24,08:00:00,87.0,sky is clear,282.348770553
27573,2015-11-24,09:00:00,93.0,sky is clear,282.78
27574,2015-11-24,10:00:00,87.0,scattered clouds,283.14602021
27575,2015-11-24,11:00:00,81.0,broken clouds,283.57
27576,2015-11-24,12:00:00,86.0,broken clouds,283.496063134
27577,2015-11-24,13:00:00,93.0,overcast clouds,283.41
27578,2015-11-24,14:00:00,84.0,broken clouds,284.038715522
27579,2015-11-24,15:00:00,87.0,overcast clouds,284.65
27580,2015-11-24,16:00:00,80.0,overcast clouds,285.795171821
27581,2015-11-24,17:00:00,72.0,overcast clouds,287.14
27582,2015-11-24,18:00:00,72.0,overcast clouds,289.65
27583,2015-11-24,19:00:00,71.0,overcast clouds,289.775524729
27584,2015-11-24,20:00:00,68.0,overcast clouds,290.86
27585,2015-11-24,21:00:00,68.0,overcast clouds,291.206506402
27586,2015-11-24,22:00:00,68.0,overcast clouds,291.59
27587,2015-11-24,23:00:00,67.0,broken clouds,292.125419271
27588,2015-11-25,00:00:00,72.0,overcast clouds,291.59
27589,2015-11-25,01:00:00,76.0,overcast clouds,291.330960556
27590,2015-11-25,02:00:00,82.0,overcast clouds,291.02
27591,2015-11-25,03:00:00,84.0,overcast clouds,291.015278638
27592,2015-11-25,04:00:00,88.0,light rain,291.01
27593,2015-11-25,05:00:00,82.0,overcast clouds,291.01
27594,2015-11-25,06:00:00,82.0,overcast clouds,291.006666667
27595,2015-11-25,07:00:00,88.0,overcast clouds,290.53
27596,2015-11-25,08:00:00,100.0,light rain,290.86
27597,2015-11-25,09:00:00,96.0,overcast clouds,290.768122441
27598,2015-11-25,10:00:00,88.0,broken clouds,290.53
27599,2015-11-25,11:00:00,91.0,light rain,290.512256092
27600,2015-11-25,12:00:00,100.0,overcast clouds,290.27
27601,2015-11-25,13:00:00,100.0,overcast clouds,290.43939269
27602,2015-11-25,14:00:00,100.0,mist,290.64
27603,2015-11-25,15:00:00,92.0,overcast clouds,291.739234839
27604,2015-11-25,16:00:00,83.0,overcast clouds,293.13
27605,2015-11-25,17:00:00,79.0,light rain,294.286528655
27606,2015-11-25,18:00:00,88.0,light intensity drizzle,295.05
27607,2015-11-25,19:00:00,82.0,overcast clouds,295.391296716
27608,2015-11-25,20:00:00,77.0,light intensity drizzle,295.79
27609,2015-11-25,21:00:00,84.0,overcast clouds,295.305999495
27610,2015-11-25,22:00:00,94.0,light intensity drizzle,294.66
27611,2015-11-25,23:00:00,89.0,light rain,294.532248804
27612,2015-11-26,00:00:00,88.0,light intensity drizzle,293.73
27613,2015-11-26,01:00:00,88.0,overcast clouds,293.202373431
27614,2015-11-26,02:00:00,88.0,light rain,292.43
27615,2015-11-26,03:00:00,90.0,overcast clouds,292.551371725
27616,2015-11-26,04:00:00,93.0,overcast clouds,292.72
27617,2015-11-26,05:00:00,85.0,light rain,293.248360902
27618,2015-11-26,06:00:00,93.0,light rain,292.59
27619,2015-11-26,07:00:00,88.0,overcast clouds,292.645226418
27620,2015-11-26,08:00:00,83.0,mist,292.71
27621,2015-11-26,09:00:00,87.0,overcast clouds,292.776343085
27622,2015-11-26,10:00:00,94.0,light rain,292.86
27623,2015-11-26,11:00:00,91.0,light rain,293.370555858
27624,2015-11-26,12:00:00,100.0,light intensity drizzle,293.3
27625,2015-11-26,13:00:00,97.0,overcast clouds,293.361512554
27626,2015-11-26,14:00:00,94.0,light rain,293.44
27627,2015-11-26,15:00:00,96.0,overcast clouds,294.060616692
27628,2015-11-26,16:00:00,100.0,light rain,294.72
27629,2015-11-26,17:00:00,94.0,light rain,295.557647209
27630,2015-11-26,18:00:00,83.0,mist,296.44
27631,2015-11-26,19:00:00,73.0,mist,297.4
27632,2015-11-26,20:00:00,74.0,light rain,298.14
27633,2015-11-26,21:00:00,75.0,broken clouds,298.085046904
27634,2015-11-26,22:00:00,83.0,overcast clouds,297.85
27635,2015-11-26,23:00:00,90.0,moderate rain,295.8375
27636,2015-11-27,00:00:00,94.0,mist,296.01
27637,2015-11-27,01:00:00,96.0,overcast clouds,295.614890879
27638,2015-11-27,02:00:00,100.0,light intensity drizzle,295.15
27639,2015-11-27,03:00:00,100.0,overcast clouds,295.220251299
27640,2015-11-27,04:00:00,100.0,light rain,295.3
27641,2015-11-27,05:00:00,100.0,overcast clouds,295.73
27642,2015-11-27,06:00:00,100.0,overcast clouds,295.728768794
27643,2015-11-27,07:00:00,100.0,light rain,295.59
27644,2015-11-27,08:00:00,99.0,moderate rain,295.536388248
27645,2015-11-27,09:00:00,88.0,mist,295.58
27646,2015-11-27,10:00:00,88.0,overcast clouds,295.584859292
27647,2015-11-27,11:00:00,88.0,mist,295.59
27648,2015-11-27,12:00:00,93.0,overcast clouds,295.59
27649,2015-11-27,13:00:00,100.0,drizzle,295.59
27650,2015-11-27,14:00:00,99.0,heavy intensity rain,294.550312625
27651,2015-11-27,15:00:00,100.0,mist,295.58
27652,2015-11-27,16:00:00,91.0,overcast clouds,295.673420615
27653,2015-11-27,17:00:00,83.0,mist,295.77
27654,2015-11-27,18:00:00,83.0,overcast clouds,297.29
27655,2015-11-27,19:00:00,83.0,overcast clouds,297.38944585
27656,2015-11-27,20:00:00,83.0,light rain,297.9
27657,2015-11-27,21:00:00,83.0,overcast clouds,297.467027027
27658,2015-11-27,22:00:00,83.0,mist,297.0
27659,2015-11-27,23:00:00,90.0,heavy intensity rain,295.147655172
27660,2015-11-28,00:00:00,88.0,mist,290.12
27661,2015-11-28,01:00:00,90.0,overcast clouds,286.578024691
27662,2015-11-28,02:00:00,93.0,heavy intensity drizzle,282.52
27663,2015-11-28,03:00:00,93.0,overcast clouds,281.666163522
27664,2015-11-28,04:00:00,93.0,mist,280.72
27665,2015-11-28,05:00:00,93.0,mist,280.01
27666,2015-11-28,06:00:00,93.0,overcast clouds,280.00604947
27667,2015-11-28,07:00:00,93.0,mist,279.58
27668,2015-11-28,08:00:00,100.0,mist,279.58
27669,2015-11-28,09:00:00,100.0,overcast clouds,279.507624203
27670,2015-11-28,10:00:00,100.0,mist,279.32
27671,2015-11-28,11:00:00,99.0,heavy intensity rain,280.655386161
27672,2015-11-28,12:00:00,100.0,mist,279.15
27673,2015-11-28,13:00:00,93.0,overcast clouds,279.066751601
27674,2015-11-28,14:00:00,87.0,mist,278.98
27675,2015-11-28,15:00:00,93.0,overcast clouds,278.984929577
27676,2015-11-28,16:00:00,100.0,light rain,278.99
27677,2015-11-28,17:00:00,100.0,heavy intensity rain,280.656085427
27678,2015-11-28,18:00:00,93.0,mist,279.99
27679,2015-11-28,19:00:00,93.0,overcast clouds,280.82
27680,2015-11-28,20:00:00,87.0,overcast clouds,280.98
27681,2015-11-28,21:00:00,87.0,overcast clouds,280.947434599
27682,2015-11-28,22:00:00,87.0,overcast clouds,280.81
27683,2015-11-28,23:00:00,92.0,heavy intensity rain,281.16043054
27684,2015-11-29,00:00:00,87.0,overcast clouds,280.64
27685,2015-11-29,01:00:00,87.0,overcast clouds,280.644653438
27686,2015-11-29,02:00:00,87.0,overcast clouds,280.65
27687,2015-11-29,03:00:00,89.0,overcast clouds,280.735225933
27688,2015-11-29,04:00:00,93.0,mist,280.83
27689,2015-11-29,05:00:00,87.0,overcast clouds,280.81
27690,2015-11-29,06:00:00,87.0,overcast clouds,280.81
27691,2015-11-29,07:00:00,93.0,moderate rain,280.81
27692,2015-11-29,08:00:00,93.0,light intensity drizzle,280.32
27693,2015-11-29,09:00:00,91.0,overcast clouds,280.269825302
27694,2015-11-29,10:00:00,87.0,overcast clouds,280.14
27695,2015-11-29,11:00:00,93.0,light rain,279.76944853
27696,2015-11-29,12:00:00,93.0,light intensity drizzle,279.98
27697,2015-11-29,13:00:00,93.0,overcast clouds,279.984777306
27698,2015-11-29,14:00:00,93.0,light intensity drizzle,279.99
27699,2015-11-29,15:00:00,96.0,broken clouds,280.141421391
27700,2015-11-29,16:00:00,100.0,light rain,280.31
27701,2015-11-29,17:00:00,100.0,light rain,280.967406575
27702,2015-11-29,18:00:00,93.0,light rain,281.48
27703,2015-11-29,19:00:00,93.0,mist,282.31
27704,2015-11-29,20:00:00,93.0,mist,282.73
27705,2015-11-29,21:00:00,92.0,overcast clouds,282.731085992
27706,2015-11-29,22:00:00,87.0,mist,282.74
27707,2015-11-29,23:00:00,92.0,light rain,282.528009725
27708,2015-11-30,00:00:00,81.0,overcast clouds,282.82
27709,2015-11-30,01:00:00,86.0,overcast clouds,282.891637187
27710,2015-11-30,02:00:00,93.0,mist,282.99
27711,2015-11-30,03:00:00,93.0,overcast clouds,282.920344249
27712,2015-11-30,04:00:00,93.0,overcast clouds,282.83
27713,2015-11-30,05:00:00,96.0,light rain,281.448441242
27714,2015-11-30,06:00:00,93.0,overcast clouds,281.99
27715,2015-11-30,07:00:00,93.0,overcast clouds,281.914182049
27716,2015-11-30,08:00:00,93.0,overcast clouds,281.83
27717,2015-11-30,09:00:00,93.0,overcast clouds,281.67124478
27718,2015-11-30,10:00:00,93.0,light intensity drizzle,281.49
27719,2015-11-30,11:00:00,96.0,light rain,280.664440158
27720,2015-11-30,12:00:00,100.0,light intensity drizzle,281.64
27721,2015-11-30,13:00:00,100.0,overcast clouds,281.772869736
27722,2015-11-30,14:00:00,100.0,mist,281.98
27723,2015-11-30,15:00:00,97.0,overcast clouds,282.354790576
27724,2015-11-30,16:00:00,93.0,overcast clouds,283.01
27725,2015-11-30,17:00:00,96.0,moderate rain,282.681770833
27726,2015-11-30,18:00:00,76.0,overcast clouds,285.31
27727,2015-11-30,19:00:00,73.0,broken clouds,286.025938865
27728,2015-11-30,20:00:00,71.0,scattered clouds,286.86
27729,2015-11-30,21:00:00,71.0,broken clouds,287.119415112
27730,2015-11-30,22:00:00,71.0,overcast clouds,287.44
27731,2015-11-30,23:00:00,83.0,moderate rain,285.385108561
27732,2015-12-01,00:00:00,76.0,overcast clouds,286.04
27733,2015-12-01,01:00:00,80.0,broken clouds,285.73283381
27734,2015-12-01,02:00:00,87.0,broken clouds,285.29
27735,2015-12-01,03:00:00,89.0,broken clouds,285.118818001
27736,2015-12-01,04:00:00,93.0,overcast clouds,284.87
27737,2015-12-01,05:00:00,90.0,overcast clouds,284.131518072
27738,2015-12-01,06:00:00,87.0,broken clouds,284.02
27739,2015-12-01,07:00:00,89.0,broken clouds,284.27532567
27740,2015-12-01,08:00:00,93.0,overcast clouds,284.58
27741,2015-12-01,09:00:00,87.0,overcast clouds,284.395253012
27742,2015-12-01,10:00:00,81.0,overcast clouds,284.17
27743,2015-12-01,11:00:00,85.0,overcast clouds,282.88416129
27744,2015-12-01,12:00:00,100.0,sky is clear,282.73
27745,2015-12-01,13:00:00,94.0,few clouds,282.665152928
27746,2015-12-01,14:00:00,87.0,scattered clouds,282.58
27747,2015-12-01,15:00:00,84.0,few clouds,282.5581949
27748,2015-12-01,16:00:00,81.0,sky is clear,282.53
27749,2015-12-01,17:00:00,80.0,scattered clouds,283.086759719
27750,2015-12-01,18:00:00,57.0,haze,284.65
27751,2015-12-01,19:00:00,52.0,sky is clear,285.806825755
27752,2015-12-01,20:00:00,47.0,haze,287.16
27753,2015-12-01,21:00:00,51.0,scattered clouds,287.506203137
27754,2015-12-01,22:00:00,58.0,broken clouds,287.93
27755,2015-12-01,23:00:00,63.0,broken clouds,285.978216216
27756,2015-12-02,00:00:00,66.0,broken clouds,287.02
27757,2015-12-02,01:00:00,68.0,broken clouds,286.349211712
27758,2015-12-02,02:00:00,71.0,broken clouds,285.44
27759,2015-12-02,03:00:00,78.0,scattered clouds,285.06331879
27760,2015-12-02,04:00:00,87.0,sky is clear,284.58
27761,2015-12-02,05:00:00,88.0,scattered clouds,282.817963861
27762,2015-12-02,06:00:00,93.0,sky is clear,283.45
27763,2015-12-02,07:00:00,87.0,few clouds,283.094172853
27764,2015-12-02,08:00:00,81.0,scattered clouds,282.7
27765,2015-12-02,09:00:00,86.0,few clouds,282.248256684
27766,2015-12-02,10:00:00,93.0,sky is clear,281.72
27767,2015-12-02,11:00:00,89.0,scattered clouds,279.910382979
27768,2015-12-02,12:00:00,100.0,sky is clear,280.73
27769,2015-12-02,13:00:00,96.0,sky is clear,280.23437276
27770,2015-12-02,14:00:00,93.0,mist,279.61
27771,2015-12-02,15:00:00,87.0,sky is clear,280.636546392
27772,2015-12-02,16:00:00,81.0,sky is clear,281.99
27773,2015-12-02,17:00:00,75.0,few clouds,285.3660959
27774,2015-12-02,18:00:00,55.0,sky is clear,289.15
27775,2015-12-02,19:00:00,51.0,sky is clear,290.821934021
27776,2015-12-02,20:00:00,48.0,sky is clear,292.54
27777,2015-12-02,21:00:00,41.0,few clouds,293.309374071
27778,2015-12-02,22:00:00,35.0,scattered clouds,294.16
27779,2015-12-02,23:00:00,41.0,few clouds,290.974415269
27780,2015-12-03,00:00:00,45.0,sky is clear,291.59
27781,2015-12-03,01:00:00,54.0,sky is clear,288.786624259
27782,2015-12-03,02:00:00,66.0,sky is clear,285.44
27783,2015-12-03,03:00:00,70.0,sky is clear,283.723928171
27784,2015-12-03,04:00:00,75.0,sky is clear,281.88
27785,2015-12-03,05:00:00,86.0,haze,280.17
27786,2015-12-03,06:00:00,85.0,sky is clear,280.147572503
27787,2015-12-03,07:00:00,80.0,haze,279.3
27788,2015-12-03,08:00:00,76.0,sky is clear,277.260493586
27789,2015-12-03,09:00:00,93.0,mist,277.93
27790,2015-12-03,10:00:00,82.0,sky is clear,277.06534969
27791,2015-12-03,11:00:00,72.0,sky is clear,276.15
27792,2015-12-03,12:00:00,72.0,sky is clear,275.805144204
27793,2015-12-03,13:00:00,72.0,sky is clear,275.45
27794,2015-12-03,14:00:00,64.0,sky is clear,278.029510153
27795,2015-12-03,15:00:00,70.0,sky is clear,283.01
27796,2015-12-03,16:00:00,62.0,sky is clear,283.86040708
27797,2015-12-03,17:00:00,41.0,sky is clear,286.13
27798,2015-12-03,18:00:00,39.0,sky is clear,287.491061989
27799,2015-12-03,19:00:00,38.0,sky is clear,289.41
27800,2015-12-03,20:00:00,47.0,sky is clear,289.78
27801,2015-12-03,21:00:00,46.0,sky is clear,289.778588731
27802,2015-12-03,22:00:00,44.0,sky is clear,289.578763683
27803,2015-12-03,23:00:00,41.0,sky is clear,289.58
27804,2015-12-04,00:00:00,47.0,sky is clear,288.595247333
27805,2015-12-04,01:00:00,66.0,sky is clear,285.88
27806,2015-12-04,02:00:00,67.0,sky is clear,282.5034177
27807,2015-12-04,03:00:00,75.0,sky is clear,282.46
27808,2015-12-04,04:00:00,83.0,sky is clear,281.06611383
27809,2015-12-04,05:00:00,93.0,sky is clear,279.58
27810,2015-12-04,06:00:00,93.0,sky is clear,277.72
27811,2015-12-04,07:00:00,93.0,sky is clear,277.643964004
27812,2015-12-04,08:00:00,93.0,sky is clear,277.29
27813,2015-12-04,09:00:00,93.0,sky is clear,276.725129699
27814,2015-12-04,10:00:00,93.0,sky is clear,276.14
27815,2015-12-04,11:00:00,82.0,sky is clear,274.418570948
27816,2015-12-04,12:00:00,100.0,sky is clear,275.72
27817,2015-12-04,13:00:00,100.0,sky is clear,275.508662814
27818,2015-12-04,14:00:00,100.0,sky is clear,275.28
27819,2015-12-04,15:00:00,85.0,sky is clear,278.685810578
27820,2015-12-04,16:00:00,70.0,sky is clear,282.39
27821,2015-12-04,17:00:00,60.0,sky is clear,285.284878049
27822,2015-12-04,18:00:00,44.0,sky is clear,287.14
27823,2015-12-04,19:00:00,41.0,sky is clear,289.41
27824,2015-12-04,20:00:00,41.0,sky is clear,289.428634908
27825,2015-12-04,21:00:00,36.0,sky is clear,289.86
27826,2015-12-04,22:00:00,34.0,sky is clear,290.126841669
27827,2015-12-04,23:00:00,33.0,sky is clear,290.44
27828,2015-12-05,00:00:00,40.0,sky is clear,288.494727273
27829,2015-12-05,01:00:00,50.0,sky is clear,286.15
27830,2015-12-05,02:00:00,63.0,sky is clear,282.583067916
27831,2015-12-05,03:00:00,81.0,sky is clear,282.89
27832,2015-12-05,04:00:00,83.0,sky is clear,281.650087041
27833,2015-12-05,05:00:00,86.0,sky is clear,280.02
27834,2015-12-05,06:00:00,93.0,sky is clear,278.16
